term,mean_tfidf
honorable,0.0031419853267432626
temas,0.003138611830579584
periodista,0.0031381400994358244
basado,0.0031334842145469785
razones,0.003129191961529368
seguro,0.003128929732122224
garcía carrés,0.0031274411188546964
condición,0.003127207145136457
principales,0.003123081454604474
tomar,0.003121334486559848
derechos,0.0031195877190617564
mano,0.0031150459854559385
parcial,0.0031138369945548448
banco,0.0031126230933559733
procedió,0.003112058191534535
dos horas,0.003109719364905585
verdad,0.0031088564437165562
natural,0.0030972221602260605
assiego,0.00309703994899709
puerto,0.003095833557387887
gonzalez,0.0030894592659886765
citada,0.003088252675057788
propia,0.003086365160784473
destacar,0.0030863389942016764
previo,0.0030862689017428038
libertades,0.0030858318596652824
ordenó,0.003084525406751638
parque,0.0030811637067838637
reg,0.003078178840770547
aún,0.0030773164589229843
tribunal supremo,0.003077161757764482
llegó,0.0030760018426257666
careo,0.0030748253298828266
caballería,0.0030724355055410635
lista,0.0030719950233285788
motivo hechos,0.003071740753226176
alguno,0.00307087925689381
media,0.0030675392401643296
policia,0.0030648907214335525
tráfico,0.0030614668934076444
solicitó,0.003059814674252881
mujer,0.003056832017829526
aire,0.0030558924175702333
objetivo,0.0030555055347349816
seguridad estado,0.0030544997764314565
años prisión,0.003053547943162654
movimientos,0.0030530824895176733
hacerse,0.003052416265330336
compañeros,0.0030481588312160322
comunes,0.0030462401091283365
mediante,0.0030412423505036842
amenaza,0.0030401821642982146
día abril,0.0030311472919528036
correspondientes,0.0030303984550048403
seis,0.0030258754134977186
dió,0.0030232790327065825
hechos circunstancias,0.003021545499955952
separación,0.003019880478927227
continúa,0.0030168984621521356
pone manifiesto,0.003010746608761319
elementos,0.003010030542270262
nación,0.0030043381830682538
oído,0.003002865726946728
queda,0.0030026351375616327
llamó,0.00300111703129995
perea,0.002998677409248979
segundo,0.002994925788547638
dem,0.0029908928532937193
rfa,0.0029870589908117876
ejemplar,0.002983177494390114
día hoy,0.0029827093099667155
objeto,0.0029777702397264442
recibió,0.00297606439306006
comunica,0.0029755571425313238
tensión,0.0029749423095131364
título,0.002974430298477584
independencia,0.0029696106056412664
transmisiones,0.002968927120223815
comienza,0.002967957028458376
golpistas,0.0029666285412333604
capitanía,0.002965329795471089
menor,0.0029650648850263438
histórico,0.002961755004403246
miláns bosch,0.002961272504253459
alfonso,0.002960095909923217
dispuesto artículo,0.002958129907418969
solicitado,0.0029564848178475194
cambio,0.0029553912466467615
gobernador civil,0.0029535169374312826
conoció,0.0029517598749217457
graves,0.002951099291234422
alegato,0.0029507639656399668
actitudes,0.0029466726495325614
total,0.0029459149893796403
dinero,0.002942818389777864
raíz,0.0029362586150992348
familia,0.00293581377649004
boza,0.0029346548550016126
corona,0.0029236993498420473
produjo,0.0029209335144486414
coronel escandell,0.0029199660414129846
permanente,0.0029182485178675718
dirección general,0.00291758903006534
marcha,0.002914378100530311
intentos,0.0029124582480534967
testimonios,0.0029112856967853933
tales,0.002910774567417902
reina,0.00291031466826442
ejecutivo,0.0029091583410402358
conformidad,0.0029066036943159036
armas,0.002905199156046259
telefónica,0.0029011441379479734
comunista,0.0028975928588798896
cabo monge,0.002896793876079188
directivos,0.002895392491173961
poner manifiesto,0.002892865005313349
telefónicas,0.0028925086218699967
eta,0.002892239248978396
hermano,0.0028887786522229235
hiciera,0.0028868232830092677
puedan,0.002885997584395636
declaración capitán,0.0028843299784829836
centro superior,0.0028834902073486338
viene,0.0028800169837878294
origen,0.0028779050809674576
ánimo,0.002875598918236008
españoles,0.0028739499640710467
tratamiento,0.0028738161971993896
alcalá,0.0028726844654781616
sentimientos,0.0028713545444466466
tendría,0.002871130319174647
ignacio,0.0028689014087129833
lealtad,0.002861920751307979
consideraciones,0.0028610715106467746
negativa,0.0028591521087479674
pesar,0.002855923594029556
condena,0.0028524185896248925
lopez,0.002848603132417468
conveniencia,0.0028477503827117547
meer,0.0028467059486776474
principios,0.0028426641277286054
psoe,0.002840693840945797
huelga,0.0028394227588833193
esperar,0.002835783246877171
práctica,0.0028320969309493043
naval,0.002830097341008084
gomez iglesias,0.002828566855934647
ausencia,0.0028274371880539296
existente,0.0028238167797826337
seguido,0.0028235270447898924
alto,0.002821658760461591
lado,0.002819341504058733
cuba,0.002818176898983545
figura,0.00281526268554515
mejor,0.002811260613301187
ocupación congreso,0.002809243288034952
hoja,0.002806790002001844
hotel,0.0028010337854118854
económica,0.002799686135619247
información situación,0.0027946002839203455
capitan,0.0027912005413684884
muñoz perea,0.002784596606413119
ordenanzas,0.002783598242443365
calma,0.0027817051068713653
alfonso armada,0.002773669360024889
comentario,0.0027700752888157763
armados,0.0027682287691943703
prestigio,0.0027637223424188686
corresponde,0.0027624933279116345
elvas,0.002756412110510519
líneas,0.0027552550588248142
separación servicio,0.0027537779044133526
policía nacional,0.002753307640295232
congreso estados,0.0027516597552198234
decidido,0.0027467748121188357
coroneles,0.002741348423796298
ministerio interior,0.002741088545320933
acusación,0.002739729572453763
limitó,0.002738679452933023
dan,0.0027379631986716962
encontraba,0.0027279532900139555
interrogatorios,0.002726074285452633
estudio,0.002724958499845404
todavía,0.002723608887381953
proceder,0.002722341656660908
habiendo,0.0027202622784301836
academia,0.0027180384954229725
presidente tribunal,0.002717778979530812
inició,0.0027167693820239216
pelos,0.0027166729297941265
modo,0.0027111629347749697
intentó,0.0027092068292512836
alguien,0.0027089740437741885
presidente reagan,0.002708481330875496
londres,0.0027080208852589384
precisamente,0.002706828904018291
superior policia,0.0027024119049280596
piso,0.0026992682235064784
castillo,0.0026970678224764897
permanencia,0.0026926663663189563
intereses,0.002692474700445364
fines,0.0026912667306569376
provisional,0.0026910075745255327
empleado,0.0026909010780185685
ésta,0.0026883654268801504
vale,0.0026830941081089845
coche,0.002682569982278086
comité,0.002681441808028634
legales,0.0026811841670389257
sanz arribas,0.002680309782858732
arribas,0.002680309782858732
emisora,0.002679994016158299
policial,0.0026794631060119783
internacional,0.002676581161504061
sec,0.0026729699599034548
resumen,0.0026729586958172684
iniciar,0.002671703473128117
general director,0.002671569859688003
autoridades,0.0026711114017461198
económicas,0.0026664525483861483
arenas,0.0026662849300150464
vuelto,0.0026660626767460206
será,0.002662636036988509
hicieron,0.002658775221621539
consecuencias,0.0026551597478703323
mujeres,0.0026511297069522948
dusmet,0.0026487095521354267
estaba destinado,0.002648396601714034
alemania,0.002647160182636483
decisiones,0.002646838460907975
pidió,0.0026466576505829215
asistentes,0.002646111771616526
realizada,0.002644819469423425
claramente,0.0026436475072569325
convocatoria,0.0026364354216338345
jefatura superior,0.00263535013245386
entra,0.0026337175461969555
certificación,0.002628292033552856
fernandez,0.0026239199708658974
alcance,0.0026235918106902144
gris,0.0026221339341259728
organizaciones,0.002621186552629888
gutiérrez,0.0026128295461132394
vicente,0.002611856137093649
directamente,0.0026067910004505517
declaraciones general,0.002604405921153594
asi,0.0026043849626637425
deberá,0.002603535863967403
mellado,0.002601873911134511
adoptar,0.0025996290533613067
jefe guardia,0.0025993461103945756
imagen,0.0025978385959790572
golpista,0.0025967776846990464
realiza,0.0025952312093411186
ido,0.002594949392582601
paso,0.0025942127419015587
excmo teniente,0.0025898671292550603
remite,0.002589209224480981
involucionistas,0.002588655981056712
vamos,0.0025874833137047495
sumario,0.0025855863445018294
habla,0.002581513066268698
responsables,0.0025807759813254614
descanso,0.002580743983965163
hacerlo,0.0025799759449135376
copia,0.0025794990272959588
sociales,0.002578556887951107
centros,0.0025767000475950632
frase,0.002575991850790657
tentativa golpe,0.0025748021444872327
pese,0.0025706152148941364
abrazo,0.002565294239248968
proyectos,0.0025652907857376694
satisfacción,0.002565074370065502
orden constitucional,0.0025608468209761545
fiscal togado,0.002558418953294915
año,0.0025582691269770367
única,0.002556305256847312
fuentes,0.0025533542079680385
mejores,0.0025528020581540795
garcía escudero,0.002546765702317522
obedecer,0.00254597592752749
alvarez arenas,0.002544552085906253
expresado,0.002543921202689129
asegura,0.002542324382688495
correcto,0.0025394179169112878
abandonar,0.002537393200164108
tendrá,0.0025367409902047407
razón,0.0025352775592707944
sánchez valiente,0.002530815946742789
medida,0.002530527929520633
zaragoza,0.0025304608307726005
único,0.0025298381573630392
traslado,0.0025292041525537155
ruptura,0.0025282604696746733
gracias,0.002526541847874884
empresa,0.002525330817061853
suceso,0.002522904338284747
clima,0.0025212806629383894
fernando,0.0025191103705133116
relativa,0.002518172497543384
gral gabeiras,0.0025176571227960498
coup,0.0025170049927471867
cierta,0.002516544478007355
ciertos,0.002515183651374406
concepto,0.0025129366399640842
santiago,0.002512667189797291
anterioridad,0.0025111902529601597
podido,0.0025111387444769024
insistir,0.0025106264390540164
gobierno español,0.0025076932989399345
gil,0.0025076254595113173
comte,0.0025038868003204404
menos veces,0.002498651735248102
permanece,0.0024983547875350484
pasar,0.0024981533455918376
exponer,0.002497776687822843
tentativa,0.002497546091086279
exposición,0.0024969479508341937
madrid febrero,0.0024961351967426504
secretario estado,0.0024936874795089287
all,0.0024912515282879775
indagatoria,0.0024887375660169624
reales,0.0024884654260392642
toma,0.0024875272839700755
general jaime,0.00248322524758708
problema,0.00248205137042057
lastra,0.0024819609141037854
alcalde,0.0024798093857001996
fase,0.0024787478597930396
ramos,0.0024742908723110737
preparación,0.0024738331216237774
afirmaciones,0.002472239404869788
función,0.0024713870159337745
recientemente,0.002471225273738204
menendez vives,0.0024703267245803264
capitania,0.002467356176492217
salazar,0.0024658374307337666
palabras,0.002464451588819576
habría,0.002459653377753224
militar separación,0.00245961362462481
diversos,0.0024590402677768554
podía,0.0024582616096073505
preocupación,0.0024581389744304403
text,0.0024577421506662696
pavía,0.0024574440223752237
señores,0.002454616041438049
garcia almenta,0.002453662876868391
madre,0.002447436947626439
nombramiento,0.002445319451676037
mayor ejército,0.00244318222526705
esquivel,0.002442950204250161
mixta,0.0024411502585197633
enrique,0.0024396106410392152
tierra,0.0024389789219210773
arresto,0.002435051915747113
primeras,0.002434121905656773
éxito,0.0024339228711359796
reconoce,0.0024286809125070195
puerta,0.0024272880870291258
huelga general,0.00242670033182104
declaración indagatoria,0.0024260414172384954
dando,0.0024258375280556024
duda,0.0024231814052262926
identificado,0.0024163152921810706
gente,0.0024159274995101923
determinados,0.00241458500191334
numerosos,0.002413808059867981
actualmente,0.0024136953114502506
recibe,0.0024134538464380914
autobuses,0.002411650428704401
eme,0.0024110682971353087
publica,0.002407229671175134
cabeza,0.002406354516708074
sesión hoy,0.0024045907739797556
saenz,0.0024034944508209703
interrogatorio fiscal,0.002402891611607542
deber,0.002401726286397141
mencionado,0.0024012494296959774
uniforme,0.0024004272588872984
señala,0.002399968316465772
hemiciclo,0.002399483111457131
consejo guerra,0.002398519134005156
sabía,0.002398283031365033
resulta,0.002398119864116165
solidaridad,0.0023976756023606017
aparece,0.0023966938870177827
quiso,0.0023961767922863263
institución,0.002395964439928442
iii,0.0023956610110874273
conocimiento efectos,0.0023940945020354287
provisionales,0.0023922071245462712
malestar,0.00239073072417183
general gutiérrez,0.0023881599779997844
análisis,0.0023865014865364683
despliegue,0.0023850729636500922
firmes,0.002384223013063103
fondo,0.0023833573299171093
gral milans,0.002382864305686152
pena años,0.002382770200489281
izquierdo,0.0023826306739877503
hoja servicios,0.002380932781515641
nuñez,0.002377627521883521
mandaba,0.002376944595845389
navío menéndez,0.002376336137209111
enteró,0.002374789923126655
calahorra,0.0023746885861260876
capitán batista,0.002374567488486571
importancia,0.0023737566815954614
reacción,0.002373429614538179
ejércitos,0.002368379318070978
justo,0.0023681060524573592
mal,0.0023675181268290454
rafael,0.002367466599460196
existen,0.0023658791841807032
posición,0.002365483619372714
pacto,0.0023634127670647473
autor,0.0023578431222745
cuestiones,0.002357701104092009
relato,0.002355480874393517
radioteléfonos,0.002355468103780861
coronel infantería,0.0023554578728369317
tercera,0.0023541628929179327
difusión,0.0023509387505920775
posibles,0.0023507173702888807
mas oliver,0.002343648543849336
expectación,0.0023409609439129743
defensa plaza,0.002339843057166807
operacion,0.0023384155214824596
santa,0.0023380029553302217
terrorista,0.0023360701970302883
contenido,0.0023358285308406044
silva,0.002335737593444259
presentó,0.0023350715162892706
interrogatorio capitán,0.0023348213390852047
actuó,0.002332998568405904
últimas,0.002332517884298651
asesor,0.002331050626843017
declarado,0.00233049567978168
alerta,0.002329277615604953
dicen,0.002328426494027975
legalidad,0.002327891948297767
procedente,0.002327062356817037
dtor informativa,0.00232599649700166
causado,0.0023257281794560364
impresiones,0.0023248884222683594
personalidades,0.0023235932398589783
don josé,0.002318730636894386
depuración,0.0023177295893467976
cuatro,0.002315567752244163
padre,0.0023151653624836226
llamadas,0.0023148293939371516
conocido,0.002313333314578065
delito rebelión,0.002312641454670988
propias,0.0023093887063939493
mismo tiempo,0.0023093228073072345
amistad,0.0023083990785448213
producirse,0.002307732275673038
buenos,0.002302557960236283
mismo sentido,0.0023004980812793333
junta jefes,0.0022971400661980163
registro,0.0022963614894174803
firmado,0.0022960744899171875
error,0.002294834375078917
presentes,0.002294538874319436
aseguró,0.002293730080560884
independiente,0.0022926781723954753
dirigidas,0.0022922623807521024
grado,0.0022900183834199295
conclusiones provisionales,0.0022870056148972095
referencias,0.0022859513495122738
absoluta,0.0022836428904164058
responder,0.0022832905619805783
especialmente,0.0022826926605822593
presidente calvo,0.0022821473251827826
cuya,0.0022796454018966833
nieto,0.002278800645646769
pasado día,0.0022783713530197492
carres,0.0022779549269506213
concretas,0.002275709990481087
declaración teniente,0.0022755829644516474
misiones,0.002274486799157021
libro,0.002272155540619247
refiere,0.0022719699487959563
reconocer,0.0022704273889272617
novalvos,0.0022703448199493945
conocimiento previo,0.002269310648807926
orden público,0.0022666612742438656
interrogatorio general,0.00226644453932262
costa,0.0022652634197961874
decía,0.002264119159172651
capacidad,0.0022635842194062847
martín fernández,0.0022630336335288056
involución,0.0022629054536140005
idea,0.002257496470891436
comunicó,0.00225451568178339
defender,0.0022541230494373147
admiración,0.002253914897692631
avión,0.002249559915591839
acompañado,0.002248310692001104
convicción,0.0022465025123031843
bando,0.002243069341951176
requerimiento,0.002242398806658338
quizá,0.0022417728836713812
ramón,0.002238670989634911
atrás,0.002236821726774313
dime,0.002235950514215212
gutiérrez mellado,0.002234785681792429
órdenes rey,0.00223458091932465
sanmartín,0.002232536811660843
cuantos,0.0022324529150858407
dichos,0.0022323346971109726
concreto,0.0022304672615361546
pce,0.002229870678396505
acuartelamiento,0.0022297706843287866
impresión,0.002229516347825351
martínez,0.0022274156739559136
formación,0.0022267821380649528
amigo,0.0022212008664079883
contestó,0.0022209554279767935
ejemplo,0.002217501189103537
tenientes guardia,0.002213537424320246
forces,0.002213303273160925
fracaso,0.0022128116910141407
enlace,0.002212436019648211
parlamentarios,0.0022123121105888702
concreta,0.0022114716559888054
pidiendo,0.002211173585874217
representación,0.002210979999186133
produce,0.002208760925745081
aceptó,0.0022076708100022494
iniciación,0.0022066444497709546
dignidad,0.0022052636216191106
paros,0.002202956408450482
implicar,0.0022017487424356936
comyn,0.0022002559130861773
armada comyn,0.0022002559130861773
inmediaciones,0.0021997957384078553
posiblemente,0.0021994498370287658
exomo,0.0021987518095625738
aparentemente,0.002197846832886661
recientes,0.0021976397527028757
recomendación,0.002197621255199173
dichas,0.0021962274504820516
toledo,0.0021958589799799862
capitán acera,0.002195121864405146
cabrera,0.002193531382202983
general cabrera,0.002193531382202983
leopoldo,0.0021933364577021576
gómez salazar,0.0021909315875832574
zugasti,0.00218850636182425
casación,0.002186831251966848
inmediata,0.0021815321230415014
oportuno,0.002177480525625106
necesidades,0.0021774742170229257
intervenido,0.002176063268627137
saludo,0.002175750349942513
resultado,0.002175291217147816
servicio defensa,0.002174862807795718
actuacion,0.0021731595329577786
jurídica,0.0021725775700550095
hacía,0.002172522618333454
reales ordenanzas,0.0021701958366191093
comunicar,0.0021687505039689834
interrogado,0.002167365693415873
lópez silva,0.0021647989847430843
jefe superior,0.002164526212844169
llevaba,0.0021632962143679126
seguida,0.0021631481596836896
ugt,0.0021619271314564756
clara,0.0021615754273821503
ocupa,0.0021596487808538886
gómez garcía,0.0021593988412612385
palacio congreso,0.002157547307009449
haberse,0.002156549379563915
servicios especiales,0.0021562389440919582
dictado,0.0021561108976322113
línea mando,0.0021557609947290522
reserva,0.0021540491794307406
honor comunicar,0.0021537453825501325
hipótesis,0.002153428763292912
elecciones,0.002152842123480489
sienten,0.0021526321232135607
procesados defensores,0.0021520356816159955
crear,0.0021519294924619244
leopoldo calvo,0.0021494687404620925
juan gris,0.0021474141641938133
general zona,0.0021467152299668784
destinados,0.002146021558516718
civil josé,0.002144078472535417
confirmar,0.0021414547223820093
sola,0.0021392867820449043
novedades,0.002138323822175613
directa,0.0021375403122436214
elevado,0.002136698765003376
unido,0.0021362838021902076
administración,0.002134021308759109
expone,0.002129447039778707
material,0.0021283971829716675
democrática,0.0021279438402324875
lucha,0.00212740321599612
cor,0.002127257846878955
primera declaración,0.0021250408668984874
cabe,0.002124985143153401
alcázar,0.0021244455551811285
incidir,0.002123666595976469
gral juste,0.0021236058379114253
relación hechos,0.0021232718463391744
jurisdicción,0.0021229662294867837
capitán infantería,0.00212147134470174
oficio,0.002119450153435411
dadas,0.002118682621786206
buen,0.002118309476099559
expuesto,0.002116569768395037
galaxia,0.0021160696893277593
respuestas,0.0021153674465318813
informativo,0.002113436170451389
portátiles,0.002108639548283455
numero,0.0021085657107035075
trato,0.002107621481471587
tendencias,0.002105682064006678
buscar,0.0021054704090414907
politica,0.0021038876804915564
mando militar,0.002103684235629729
tenido lugar,0.002102612608665522
comenta,0.0021024133861102627
similar,0.0020995724806318838
definitiva,0.0020985479682920005
piensa,0.0020984221470327236
igpn,0.0020957686697943997
málaga,0.002094592228278617
vio,0.002093503825214451
coronel sanmartín,0.0020914483667844362
día marzo,0.0020900653925659874
contar,0.0020899510922591895
comunicado radio,0.0020873889664540205
frases,0.002082310565595753
comando,0.0020803031469207793
dirigida,0.0020796579534468453
valladolid,0.0020758326682254937
uruguay,0.00207492015823863
capitanías,0.0020747618283048636
moncloa,0.0020734996677300756
tuviera,0.0020733940923681497
países,0.00207055276653271
declara,0.0020698887288875577
económico,0.002068608861276396
detalles,0.002067718652978645
sesiones,0.0020668583488804796
personalidad,0.002062952148244035
desarrollo sesión,0.0020582661583039767
violentos,0.0020557137794378587
ciudadanos,0.002054517887093097
niveles,0.0020539647633818596
miembro,0.0020512134169222204
carmen,0.0020485979251843494
día siguiente,0.0020479504669723325
diciembre,0.002047165309176461
confidencial,0.0020468612302272024
aquellos,0.002045204574973542
estaría,0.0020436432177819578
probable,0.0020435058867441496
intendencia,0.002041387681608419
inmediatamente,0.0020410061138628043
cámara comunes,0.0020409105321740834
últimos acontecimientos,0.002040639960597238
duración,0.002039640911870132
acorazada,0.002038729206769706
milans boch,0.0020363233791612432
boch,0.0020363233791612432
manifestar,0.002035394331476939
pide libre,0.002034172360609091
debería,0.0020312812041162385
interrogatorio coronel,0.002031190598307839
country,0.002030530348014643
sentir,0.0020304649063821495
preventiva,0.0020297556517027003
gutierrez,0.0020288273808853102
continuando,0.002027325017799635
afirmación,0.002025489638008332
digo,0.002021738454782475
general prieto,0.002020506493868112
recurrir,0.0020179643051405705
presidencia,0.0020175383917828416
valoración,0.0020156996148917726
defensa general,0.002015691806504671
voluntad,0.002013795589693869
relativas,0.002011470368940234
indirectamente,0.0020113435947978773
preguntas fiscal,0.002010863107921486
plazo,0.0020100729981477857
pelo,0.0020094936772333165
cuales,0.0020090462489230896
debemos,0.0020072079485853656
grupo servicios,0.002005641362144872
reglamento,0.002004550517541352
paz,0.002004067954517025
isabel,0.002004061687200797
operativo,0.0020039082660360434
disponer,0.002002406618611227
sevilla,0.0020016057145188846
efectivamente,0.002001508941724484
villaviciosa,0.0020000864384920264
cree,0.0019986914516603176
cargos,0.0019970507729145685
comment,0.00199656330198096
camilo menendez,0.0019964454690813167
celebración,0.0019962088155713502
region,0.0019959784462988094
basada,0.0019946649183388465
preparado,0.001992200637490193
aquel,0.0019921120599025025
nombrar,0.001989461247804577
tenido conocimiento,0.0019892431854699067
líderes,0.0019891875894471776
alegatos,0.0019886144049753958
suscribe,0.0019848054761648416
iniciativa,0.001983133597433926
características,0.001978444041544375
labernia,0.001977986790796273
juramento,0.001977047432276708
actuar,0.0019757500736984116
declaración general,0.001970749802737234
don antonio,0.0019704147665313533
solamente,0.001970383926240132
provocado,0.0019699934769514334
aportado,0.0019696613611287607
altas,0.0019691220734693064
comienzo,0.001968347190194788
criterio,0.001967455257294989
ume,0.0019661040664246095
exclusivamente,0.001964784517338293
junto,0.0019637487566515383
estado necesidad,0.0019630207801364825
actuales,0.0019628837478459786
ibañez ingles,0.001962841284722136
exige,0.001961598265072841
finalizar,0.0019585613192174807
anexo,0.0019579821130617666
sesión mañana,0.00195788747396517
sierra,0.0019574501687983237
carrillo,0.0019545074663690045
deduce,0.001954236310806221
alcalá galiano,0.001952626480849393
galiano,0.001952626480849393
tono,0.0019511026722296414
hernández,0.0019501784021832766
lázaro,0.0019482836455344949
disolución,0.0019470694638423977
encontraban,0.0019454996841618576
criminal,0.0019448555130517318
informativas,0.0019434552452551367
regimientos,0.0019429461356449506
numerosas,0.0019426399734863693
ámbito,0.0019404987604641896
muchas,0.0019378077147122552
nuevas,0.00193749133670685
acepta,0.0019370193718428494
ingles,0.0019368661961292207
ricardo,0.0019365496695140205
temor,0.0019356786021120249
sucesivamente,0.0019339853298178502
administrativo,0.0019338804627276904
diligencia,0.001931506062143052
espíritu,0.0019279111911113076
camino,0.0019272461123360017
penal,0.0019271076921788895
llega,0.0019249242841167372
extremos,0.0019248586791326414
almirante,0.0019240359010317754
coronel meer,0.001923827708925528
entrega,0.0019235418165532232
blanco,0.0019228347888282586
instancias,0.0019225619861819533
nombrado,0.0019220030635921036
resaltar,0.0019204063221907523
agentes,0.0019203744226183033
estuvieron,0.001920241349034252
distintas,0.0019197029916311083
region militar,0.0019195231988680028
utilizado,0.0019191326122630515
escrito defensa,0.0019172383513460921
tomado,0.0019160645595655264
finalidad,0.0019147206242938778
núcleo,0.0019145481037003604
mañana día,0.0019144586841284875
comandos,0.0019143898854362086
quedan,0.001914050465642902
atentado,0.0019132669072508012
provocar,0.001912365981802231
aceptar,0.0019122835866139773
pocos,0.0019121022919929703
sesion interrogatorio,0.0019116220526801527
gestiones,0.0019100539469722425
salido,0.001909441262692917
empleo,0.0019093291407380922
tuvo lugar,0.0019086009578088339
componentes,0.0019082042378768171
crítica,0.0019078872054603666
letrados defensores,0.0019074590626678113
extranjero,0.0019068641055987707
cinco,0.0019059743215211944
leer,0.001905155245507311
encuentran,0.0019027756278049157
televisión,0.0018984833752744032
pretendiendo,0.0018977143552701475
considerarse,0.0018976812862295477
llamando,0.0018967236393922825
revisión,0.001894988788558114
llevó,0.0018918481738875845
terroristas,0.0018913337960863054
profesional,0.0018889493088243355
credibilidad,0.0018877965773321606
concretamente,0.0018867636103062262
ciertas,0.0018864568929186161
diez,0.001884093092021618
garcía villalonga,0.0018839531943737984
personalmente,0.0018830248909118543
pza,0.0018829178787416264
parecen,0.0018794276673656002
paisanos,0.001879296291631922
víctimas,0.001879155649560755
autorizado,0.001879090838839432
creación,0.0018765962258966845
relator,0.0018731512670234463
enseñanza,0.00187265763002393
tcol mas,0.0018716110189322043
palacio zarzuela,0.0018710297919338136
bases,0.001870644332698167
compañía,0.0018686284994451359
empresas,0.0018652356790847399
toquero,0.0018648566824473992
inicialmente,0.0018619048744482466
horas día,0.0018611077522669443
capó,0.0018609775068598872
deseo,0.0018601713323276824
rodriguez,0.0018601494971035898
existían,0.0018600847938192566
concluido,0.0018588165415650006
henares,0.0018572663506169825
absoluto,0.0018571016402164318
eximente,0.0018568817081840564
culpabilidad,0.001855659910791274
participar,0.0018550114824980306
zona congreso,0.0018537154358776048
retirar,0.001853143267728389
argumentos,0.001852469725110753
hotel palace,0.0018519136394373145
tener conocimiento,0.0018507883297097405
supuesto,0.0018476587460450435
trabaja,0.0018441829853167537
contestación,0.0018441153066518757
esperaba,0.0018399939033724468
lavilla,0.001839715813221241
libertad provisional,0.0018395037443085514
coronel jefe,0.0018391539437077249
habitualmente,0.0018381594601598577
eventual,0.001836543318700098
plena,0.0018357541475092223
teléfonos,0.0018335995677913317
cuarteles,0.0018321695733848414
ayuda,0.0018318546046566398
conciencia,0.0018313412620224654
contestar,0.0018294365571516597
pleno,0.0018292315996969422
cartagena,0.0018290123539761768
subordinados,0.0018287055788634688
escritos,0.0018283238319233308
misma línea,0.0018273663659655545
demás,0.0018265070153094466
aquella,0.001826026053993026
interviene,0.0018250072881647803
puso,0.0018236041459136947
ordenado,0.0018228941608628606
plá,0.001821109778987586
recogidas,0.001821027673657174
arrestado,0.0018199455217940942
rendición,0.00181867613660411
mesa,0.0018185538953352212
superiores,0.0018178351102518732
conocidos,0.0018168049292504294
comenzó,0.0018151738616599001
dirigidos,0.0018148384176753939
dos directivos,0.0018146518558912928
califica,0.0018145461888687355
mayores,0.001814251314020983
energía,0.0018130918404477094
tipos,0.0018123980999334198
controlado,0.0018099671116064034
momento actual,0.0018096747908996963
carranco,0.0018092518808312044
boza carranco,0.0018092518808312044
desarrollo vista,0.0018091222657217257
causa baja,0.001807918954090132
independientemente,0.0018078325503382846
ocurridos,0.0018070371195746705
cuyo,0.001806760203669761
rehenes,0.0018064017832331752
dura,0.001804137679299222
expresión,0.0018040817223151167
gral prieto,0.0018032434741201242
activa,0.0018028951852450438
publicación,0.0018023240166617192
panfletos,0.001802272151686489
edad,0.0018003970076845561
establece,0.001800298983505604
partidos políticos,0.0017993814268834093
ingenieros,0.001799118716304022
considerado,0.0017988675687940203
laina,0.0017986235918617318
limitado,0.0017984985400308965
reforma,0.0017983644793870812
conseguido,0.0017970687158396811
pronto,0.0017965715890996047
ortega,0.001793875107970649
relativo,0.001793432103631944
muerte,0.001792963089639608
titulado,0.0017920770474552947
propósitos,0.0017915507876999528
tercio,0.0017905551758496821
comité ejecutivo,0.001790426595908785
apartado,0.0017904237709644214
vecino,0.0017886663286064333
lérida,0.0017885552793093626
corte,0.0017802967941069649
josé antonio,0.0017791821534265228
vigente,0.0017782101893566431
ministros,0.0017777186253734266
visita,0.0017728665542056014
entidad,0.0017728377131944093
prevista,0.0017725006227129279
norte,0.0017720352991261589
consta,0.001771436947988013
politico,0.001771324136908798
ninguno,0.0017697833679301677
obtener,0.0017686480371335849
relieve,0.0017679744289047373
general cuerpo,0.0017678368394722678
equipo,0.0017675488407324779
declaración coronel,0.0017671577609406136
pudieran,0.0017644957474239515
fondos,0.0017629558675213949
comunicación social,0.0017627885807905413
decidió,0.0017600469363187288
sesión horas,0.001758650651604963
presentado,0.001757320850235572
interrogar,0.0017572111882912782
colaboración,0.001755270896017954
vicente gomez,0.0017546998589798276
encima,0.0017523919648736793
baja unidad,0.0017515477835075672
salvador,0.0017502724381358047
justificación,0.0017499846673799477
aumento,0.0017495806039794636
serían,0.0017493334730529454
título personal,0.0017483460369351349
públicas,0.001747076881153909
impide,0.0017462715425091498
carricondo,0.0017460786330536341
capitán bobis,0.0017450046776144393
llamar,0.0017447664664896132
sesión tarde,0.0017421908339713612
military,0.00174163152719783
conversaciones telefónicas,0.0017402165191521476
asistente,0.0017395906494066977
aparecido,0.0017379837598617467
violencia,0.001736972609945224
realizado,0.0017350070677705492
periódico,0.0017311857444290096
punto vista,0.0017311379980293371
sale,0.0017308595212741711
auténtico,0.0017305328765462257
expresar,0.0017288707880349044
dieron,0.0017285339741906552
vaya,0.0017283326949250762
hija,0.0017282313677435997
señalado,0.0017277171362469709
aparecen,0.001726868903745691
igualdad,0.0017268497415948703
suspende,0.0017262424332577847
extiende,0.0017238426398379666
maria,0.0017224858438183168
tuvo conocimiento,0.0017221058061994417
facultad,0.0017214649933572361
